dataset,kir,seed,comparison_method,gold_type,transition,count,rate,denominator
banking77,0.25,87,mogb_minilm,known,comparison_only_correct,2,0.002631578947368421,760
banking77,0.25,87,mogb_minilm,known,both_incorrect,140,0.18421052631578946,760
banking77,0.25,87,mogb_minilm,oos,both_correct,2141,0.9228448275862069,2320
banking77,0.25,87,mogb_minilm,oos,trainable_only_correct,1,0.0004310344827586207,2320
banking77,0.25,87,mogb_minilm,oos,comparison_only_correct,133,0.05732758620689655,2320
banking77,0.25,87,mogb_minilm,oos,both_incorrect,45,0.01939655172413793,2320
banking77,0.25,87,mogb_partition_ours_boundary,known,both_correct,489,0.6434210526315789,760
banking77,0.25,87,mogb_partition_ours_boundary,known,trainable_only_correct,129,0.16973684210526316,760
banking77,0.25,87,mogb_partition_ours_boundary,known,comparison_only_correct,6,0.007894736842105263,760
banking77,0.25,87,mogb_partition_ours_boundary,known,both_incorrect,136,0.17894736842105263,760
banking77,0.25,87,mogb_partition_ours_boundary,oos,both_correct,2132,0.9189655172413793,2320
banking77,0.25,87,mogb_partition_ours_boundary,oos,trainable_only_correct,10,0.004310344827586207,2320
banking77,0.25,87,mogb_partition_ours_boundary,oos,comparison_only_correct,95,0.040948275862068964,2320
banking77,0.25,87,mogb_partition_ours_boundary,oos,both_incorrect,83,0.03577586206896552,2320
banking77,0.25,87,ours_partition_mogb_boundary,known,both_correct,392,0.5157894736842106,760
banking77,0.25,87,ours_partition_mogb_boundary,known,trainable_only_correct,226,0.29736842105263156,760
banking77,0.25,87,ours_partition_mogb_boundary,known,comparison_only_correct,11,0.014473684210526316,760
banking77,0.25,87,ours_partition_mogb_boundary,known,both_incorrect,131,0.1723684210526316,760
banking77,0.25,87,ours_partition_mogb_boundary,oos,both_correct,2092,0.9017241379310345,2320
banking77,0.25,87,ours_partition_mogb_boundary,oos,trainable_only_correct,50,0.021551724137931036,2320
banking77,0.25,87,ours_partition_mogb_boundary,oos,comparison_only_correct,112,0.04827586206896552,2320
banking77,0.25,87,ours_partition_mogb_boundary,oos,both_incorrect,66,0.028448275862068967,2320
banking77,0.25,100,single_centroid,known,both_correct,601,0.7907894736842105,760
banking77,0.25,100,single_centroid,known,trainable_only_correct,14,0.018421052631578946,760
banking77,0.25,100,single_centroid,known,comparison_only_correct,40,0.05263157894736842,760
banking77,0.25,100,single_centroid,known,both_incorrect,105,0.13815789473684212,760
banking77,0.25,100,single_centroid,oos,both_correct,1897,0.8176724137931034,2320
banking77,0.25,100,single_centroid,oos,trainable_only_correct,249,0.10732758620689656,2320
banking77,0.25,100,single_centroid,oos,comparison_only_correct,11,0.0047413793103448275,2320
banking77,0.25,100,single_centroid,oos,both_incorrect,163,0.07025862068965517,2320
banking77,0.25,100,fixed_k2,known,both_correct,570,0.75,760
banking77,0.25,100,fixed_k2,known,trainable_only_correct,45,0.05921052631578947,760
banking77,0.25,100,fixed_k2,known,comparison_only_correct,33,0.04342105263157895,760
banking77,0.25,100,fixed_k2,known,both_incorrect,112,0.14736842105263157,760
banking77,0.25,100,fixed_k2,oos,both_correct,1983,0.8547413793103448,2320
banking77,0.25,100,fixed_k2,oos,trainable_only_correct,163,0.07025862068965517,2320
banking77,0.25,100,fixed_k2,oos,comparison_only_correct,44,0.01896551724137931,2320
banking77,0.25,100,fixed_k2,oos,both_incorrect,130,0.05603448275862069,2320
banking77,0.25,100,random_partition,known,both_correct,599,0.7881578947368421,760
banking77,0.25,100,random_partition,known,trainable_only_correct,16,0.021052631578947368,760
banking77,0.25,100,random_partition,known,comparison_only_correct,41,0.05394736842105263,760
banking77,0.25,100,random_partition,known,both_incorrect,104,0.1368421052631579,760
banking77,0.25,100,random_partition,oos,both_correct,1913,0.8245689655172413,2320
banking77,0.25,100,random_partition,oos,trainable_only_correct,233,0.10043103448275863,2320
banking77,0.25,100,random_partition,oos,comparison_only_correct,11,0.0047413793103448275,2320
banking77,0.25,100,random_partition,oos,both_incorrect,163,0.07025862068965517,2320
banking77,0.25,100,mogb_minilm,known,both_correct,287,0.37763157894736843,760
banking77,0.25,100,mogb_minilm,known,trainable_only_correct,328,0.43157894736842106,760
banking77,0.25,100,mogb_minilm,known,comparison_only_correct,0,0.0,760
banking77,0.25,100,mogb_minilm,known,both_incorrect,145,0.19078947368421054,760
banking77,0.25,100,mogb_minilm,oos,both_correct,2146,0.925,2320
banking77,0.25,100,mogb_minilm,oos,trainable_only_correct,0,0.0,2320
banking77,0.25,100,mogb_minilm,oos,comparison_only_correct,160,0.06896551724137931,2320
banking77,0.25,100,mogb_minilm,oos,both_incorrect,14,0.00603448275862069,2320
banking77,0.25,100,mogb_partition_ours_boundary,known,both_correct,454,0.5973684210526315,760
banking77,0.25,100,mogb_partition_ours_boundary,known,trainable_only_correct,161,0.2118421052631579,760
banking77,0.25,100,mogb_partition_ours_boundary,known,comparison_only_correct,6,0.007894736842105263,760
banking77,0.25,100,mogb_partition_ours_boundary,known,both_incorrect,139,0.18289473684210528,760
banking77,0.25,100,mogb_partition_ours_boundary,oos,both_correct,2140,0.9224137931034483,2320
banking77,0.25,100,mogb_partition_ours_boundary,oos,trainable_only_correct,6,0.002586206896551724,2320
banking77,0.25,100,mogb_partition_ours_boundary,oos,comparison_only_correct,95,0.040948275862068964,2320
banking77,0.25,100,mogb_partition_ours_boundary,oos,both_incorrect,79,0.03405172413793103,2320
banking77,0.25,100,ours_partition_mogb_boundary,known,both_correct,380,0.5,760
banking77,0.25,100,ours_partition_mogb_boundary,known,trainable_only_correct,235,0.3092105263157895,760
banking77,0.25,100,ours_partition_mogb_boundary,known,comparison_only_correct,11,0.014473684210526316,760
banking77,0.25,100,ours_partition_mogb_boundary,known,both_incorrect,134,0.1763157894736842,760
banking77,0.25,100,ours_partition_mogb_boundary,oos,both_correct,2136,0.9206896551724137,2320
banking77,0.25,100,ours_partition_mogb_boundary,oos,trainable_only_correct,10,0.004310344827586207,2320
banking77,0.25,100,ours_partition_mogb_boundary,oos,comparison_only_correct,137,0.059051724137931035,2320
banking77,0.25,100,ours_partition_mogb_boundary,oos,both_incorrect,37,0.015948275862068966,2320
banking77,0.25,123,single_centroid,known,both_correct,609,0.8013157894736842,760
banking77,0.25,123,single_centroid,known,trainable_only_correct,18,0.02368421052631579,760
banking77,0.25,123,single_centroid,known,comparison_only_correct,37,0.04868421052631579,760
banking77,0.25,123,single_centroid,known,both_incorrect,96,0.12631578947368421,760
banking77,0.25,123,single_centroid,oos,both_correct,1685,0.7262931034482759,2320
banking77,0.25,123,single_centroid,oos,trainable_only_correct,269,0.11594827586206896,2320
banking77,0.25,123,single_centroid,oos,comparison_only_correct,16,0.006896551724137931,2320
banking77,0.25,123,single_centroid,oos,both_incorrect,350,0.15086206896551724,2320
banking77,0.25,123,fixed_k2,known,both_correct,578,0.7605263157894737,760
banking77,0.25,123,fixed_k2,known,trainable_only_correct,49,0.06447368421052632,760
banking77,0.25,123,fixed_k2,known,comparison_only_correct,39,0.05131578947368421,760
banking77,0.25,123,fixed_k2,known,both_incorrect,94,0.12368421052631579,760
banking77,0.25,123,fixed_k2,oos,both_correct,1634,0.7043103448275863,2320
banking77,0.25,123,fixed_k2,oos,trainable_only_correct,320,0.13793103448275862,2320
banking77,0.25,123,fixed_k2,oos,comparison_only_correct,65,0.028017241379310345,2320
banking77,0.25,123,fixed_k2,oos,both_incorrect,301,0.12974137931034482,2320
banking77,0.25,123,random_partition,known,both_correct,613,0.8065789473684211,760
banking77,0.25,123,random_partition,known,trainable_only_correct,14,0.018421052631578946,760
banking77,0.25,123,random_partition,known,comparison_only_correct,36,0.04736842105263158,760
banking77,0.25,123,random_partition,known,both_incorrect,97,0.12763157894736843,760
banking77,0.25,123,random_partition,oos,both_correct,1685,0.7262931034482759,2320
banking77,0.25,123,random_partition,oos,trainable_only_correct,269,0.11594827586206896,2320
banking77,0.25,123,random_partition,oos,comparison_only_correct,18,0.007758620689655172,2320
banking77,0.25,123,random_partition,oos,both_incorrect,348,0.15,2320
banking77,0.25,123,mogb_minilm,known,both_correct,304,0.4,760
banking77,0.25,123,mogb_minilm,known,trainable_only_correct,323,0.425,760
banking77,0.25,123,mogb_minilm,known,comparison_only_correct,0,0.0,760
banking77,0.25,123,mogb_minilm,known,both_incorrect,133,0.175,760
banking77,0.25,123,mogb_minilm,oos,both_correct,1954,0.8422413793103448,2320
banking77,0.25,123,mogb_minilm,oos,trainable_only_correct,0,0.0,2320
banking77,0.25,123,mogb_minilm,oos,comparison_only_correct,322,0.13879310344827586,2320
banking77,0.25,123,mogb_minilm,oos,both_incorrect,44,0.01896551724137931,2320
banking77,0.25,123,mogb_partition_ours_boundary,known,both_correct,459,0.6039473684210527,760
banking77,0.25,123,mogb_partition_ours_boundary,known,trainable_only_correct,168,0.22105263157894736,760
banking77,0.25,123,mogb_partition_ours_boundary,known,comparison_only_correct,2,0.002631578947368421,760
banking77,0.25,123,mogb_partition_ours_boundary,known,both_incorrect,131,0.1723684210526316,760
banking77,0.25,123,mogb_partition_ours_boundary,oos,both_correct,1954,0.8422413793103448,2320
banking77,0.25,123,mogb_partition_ours_boundary,oos,trainable_only_correct,0,0.0,2320
banking77,0.25,123,mogb_partition_ours_boundary,oos,comparison_only_correct,256,0.1103448275862069,2320
banking77,0.25,123,mogb_partition_ours_boundary,oos,both_incorrect,110,0.04741379310344827,2320
banking77,0.25,123,ours_partition_mogb_boundary,known,both_correct,405,0.5328947368421053,760
banking77,0.25,123,ours_partition_mogb_boundary,known,trainable_only_correct,222,0.29210526315789476,760
banking77,0.25,123,ours_partition_mogb_boundary,known,comparison_only_correct,5,0.006578947368421052,760
banking77,0.25,123,ours_partition_mogb_boundary,known,both_incorrect,128,0.16842105263157894,760
banking77,0.25,123,ours_partition_mogb_boundary,oos,both_correct,1906,0.821551724137931,2320
banking77,0.25,123,ours_partition_mogb_boundary,oos,trainable_only_correct,48,0.020689655172413793,2320
banking77,0.25,123,ours_partition_mogb_boundary,oos,comparison_only_correct,267,0.11508620689655172,2320
banking77,0.25,123,ours_partition_mogb_boundary,oos,both_incorrect,99,0.04267241379310345,2320
banking77,0.5,13,single_centroid,known,both_correct,1187,0.780921052631579,1520
banking77,0.5,13,single_centroid,known,trainable_only_correct,55,0.03618421052631579,1520
banking77,0.5,13,single_centroid,known,comparison_only_correct,109,0.07171052631578947,1520
banking77,0.5,13,single_centroid,known,both_incorrect,169,0.11118421052631579,1520
banking77,0.5,13,single_centroid,oos,both_correct,926,0.5935897435897436,1560
banking77,0.5,13,single_centroid,oos,trainable_only_correct,422,0.2705128205128205,1560
banking77,0.5,13,single_centroid,oos,comparison_only_correct,15,0.009615384615384616,1560
banking77,0.5,13,single_centroid,oos,both_incorrect,197,0.12628205128205128,1560
banking77,0.5,13,fixed_k2,known,both_correct,1170,0.7697368421052632,1520
banking77,0.5,13,fixed_k2,known,trainable_only_correct,72,0.04736842105263158,1520
banking77,0.5,13,fixed_k2,known,comparison_only_correct,97,0.06381578947368421,1520
banking77,0.5,13,fixed_k2,known,both_incorrect,181,0.11907894736842105,1520
banking77,0.5,13,fixed_k2,oos,both_correct,1023,0.6557692307692308,1560
banking77,0.5,13,fixed_k2,oos,trainable_only_correct,325,0.20833333333333334,1560
banking77,0.5,13,fixed_k2,oos,comparison_only_correct,29,0.01858974358974359,1560
banking77,0.5,13,fixed_k2,oos,both_incorrect,183,0.11730769230769231,1560
banking77,0.5,13,random_partition,known,both_correct,1203,0.7914473684210527,1520
banking77,0.5,13,random_partition,known,trainable_only_correct,39,0.025657894736842105,1520
banking77,0.5,13,random_partition,known,comparison_only_correct,114,0.075,1520
banking77,0.5,13,random_partition,known,both_incorrect,164,0.10789473684210527,1520
banking77,0.5,13,random_partition,oos,both_correct,925,0.592948717948718,1560
banking77,0.5,13,random_partition,oos,trainable_only_correct,423,0.27115384615384613,1560
banking77,0.5,13,random_partition,oos,comparison_only_correct,12,0.007692307692307693,1560
banking77,0.5,13,random_partition,oos,both_incorrect,200,0.1282051282051282,1560
banking77,0.5,13,mogb_minilm,known,both_correct,502,0.33026315789473687,1520
banking77,0.5,13,mogb_minilm,known,trainable_only_correct,740,0.4868421052631579,1520
banking77,0.5,13,mogb_minilm,known,comparison_only_correct,3,0.001973684210526316,1520
banking77,0.5,13,mogb_minilm,known,both_incorrect,275,0.18092105263157895,1520
banking77,0.5,13,mogb_minilm,oos,both_correct,1348,0.8641025641025641,1560
banking77,0.5,13,mogb_minilm,oos,trainable_only_correct,0,0.0,1560
banking77,0.5,13,mogb_minilm,oos,comparison_only_correct,196,0.12564102564102564,1560
banking77,0.5,13,mogb_minilm,oos,both_incorrect,16,0.010256410256410256,1560
banking77,0.5,13,mogb_partition_ours_boundary,known,both_correct,776,0.5105263157894737,1520
banking77,0.5,13,mogb_partition_ours_boundary,known,trainable_only_correct,466,0.30657894736842106,1520
banking77,0.5,13,mogb_partition_ours_boundary,known,comparison_only_correct,8,0.005263157894736842,1520
banking77,0.5,13,mogb_partition_ours_boundary,known,both_incorrect,270,0.17763157894736842,1520
banking77,0.5,13,mogb_partition_ours_boundary,oos,both_correct,1340,0.8589743589743589,1560
banking77,0.5,13,mogb_partition_ours_boundary,oos,trainable_only_correct,8,0.005128205128205128,1560
banking77,0.5,13,mogb_partition_ours_boundary,oos,comparison_only_correct,167,0.10705128205128205,1560
banking77,0.5,13,mogb_partition_ours_boundary,oos,both_incorrect,45,0.028846153846153848,1560
banking77,0.5,13,ours_partition_mogb_boundary,known,both_correct,804,0.5289473684210526,1520
banking77,0.5,13,ours_partition_mogb_boundary,known,trainable_only_correct,438,0.2881578947368421,1520
banking77,0.5,13,ours_partition_mogb_boundary,known,comparison_only_correct,10,0.006578947368421052,1520
banking77,0.5,13,ours_partition_mogb_boundary,known,both_incorrect,268,0.1763157894736842,1520
banking77,0.5,13,ours_partition_mogb_boundary,oos,both_correct,1321,0.8467948717948718,1560
banking77,0.5,13,ours_partition_mogb_boundary,oos,trainable_only_correct,27,0.01730769230769231,1560
banking77,0.5,13,ours_partition_mogb_boundary,oos,comparison_only_correct,140,0.08974358974358974,1560
banking77,0.5,13,ours_partition_mogb_boundary,oos,both_incorrect,72,0.046153846153846156,1560
banking77,0.5,42,single_centroid,known,both_correct,1204,0.7921052631578948,1520
banking77,0.5,42,single_centroid,known,trainable_only_correct,42,0.02763157894736842,1520
banking77,0.5,42,single_centroid,known,comparison_only_correct,76,0.05,1520
banking77,0.5,42,single_centroid,known,both_incorrect,198,0.13026315789473683,1520
banking77,0.5,42,single_centroid,oos,both_correct,1046,0.6705128205128205,1560
banking77,0.5,42,single_centroid,oos,trainable_only_correct,286,0.18333333333333332,1560
banking77,0.5,42,single_centroid,oos,comparison_only_correct,24,0.015384615384615385,1560
banking77,0.5,42,single_centroid,oos,both_incorrect,204,0.13076923076923078,1560
banking77,0.5,42,fixed_k2,known,both_correct,1181,0.7769736842105263,1520
banking77,0.5,42,fixed_k2,known,trainable_only_correct,65,0.04276315789473684,1520
banking77,0.5,42,fixed_k2,known,comparison_only_correct,81,0.053289473684210525,1520
banking77,0.5,42,fixed_k2,known,both_incorrect,193,0.12697368421052632,1520
banking77,0.5,42,fixed_k2,oos,both_correct,1079,0.6916666666666667,1560
banking77,0.5,42,fixed_k2,oos,trainable_only_correct,253,0.1621794871794872,1560
banking77,0.5,42,fixed_k2,oos,comparison_only_correct,47,0.03012820512820513,1560
banking77,0.5,42,fixed_k2,oos,both_incorrect,181,0.11602564102564103,1560
banking77,0.5,42,random_partition,known,both_correct,1210,0.7960526315789473,1520
banking77,0.5,42,random_partition,known,trainable_only_correct,36,0.02368421052631579,1520
banking77,0.5,42,random_partition,known,comparison_only_correct,85,0.05592105263157895,1520
banking77,0.5,42,random_partition,known,both_incorrect,189,0.12434210526315789,1520
banking77,0.5,42,random_partition,oos,both_correct,1008,0.6461538461538462,1560
banking77,0.5,42,random_partition,oos,trainable_only_correct,324,0.2076923076923077,1560
banking77,0.5,42,random_partition,oos,comparison_only_correct,10,0.00641025641025641,1560
banking77,0.5,42,random_partition,oos,both_incorrect,218,0.13974358974358975,1560
banking77,0.5,42,mogb_minilm,known,both_correct,461,0.30328947368421055,1520
