experiment_id,stage,protocol_version,experiment_family,research_question,hypothesis,datasets,kirs,seeds,representations,k_values,distances,status,planned_units,completed_units,failed_units,start_time,end_time,provenance_sha256,config_sha256,summary_path,main_result,decision,repeat_policy,supersedes,notes
gate_cascade_bridge_v1,ANALYSIS_GATE_CASCADE_BRIDGE_V1,protocol_v2_textoir_v1,gate_cascade_error_decomposition,"Does the current Cascade explain why a Trainable Gate-only result differs from historical system-level results?","If Router/Expert and Gate rejection errors contribute materially, a Gate-only MiniLM comparison cannot be used to judge the full Cascade",clinc150|banking77|stackoverflow,0.50,13|42|87,Trainable_K1_Gate|current_Cascade_variants,1|selected,mixed,complete,45,45,0,2026-08-06,2026-08-06,analysis_only,analysis_only,docs/archive/analysis/GATE_CASCADE_BRIDGE_V1.md,"45 bridge rows and 15 summary rows; current 3-seed Cascade variants show downstream expert error and Gate false-reject/accept trade-offs that are absent from Gate-only metrics", "Keep as system-level bridge evidence; do not mix its 3-seed Cascade rows with historical fulltex or fair five-seed Gate tables",do_not_repeat,cross_protocol_tradeoff_v1,"Analysis-only; shared OOS/ID metrics are compared directly, while Cascade Accuracy/F1-K remain system-specific."
native_baselines_v1,NATIVE_BASELINES_V1,protocol_v2_textoir_v1,native_frozen_baseline_matrix,"How does Trainable K=1 compare with native Frozen MiniLM OOS controls under the same registry and KIR?","Known-only MSP/Energy/kNN/LOF should expose whether Trainable gains persist after separating score operating points and Known coverage",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,Frozen_MiniLM,score_specific,msp|energy|knn|lof,complete,180,180,0,2026-08-06,2026-08-06,a92adb93ccf22ee958e72649033b99035cb96b7e0a33b99e872e5a2ee6154032,config_native_baselines_v1,docs/analysis/NATIVE_BASELINES_V1.md,"180/180 native runs complete with 0 failures; Trainable has higher OOS F1 but lower Known Recall at the default operating point, while matched Known-Recall diagnostics retain a Trainable advantage", "Keep as same-protocol native control and trade-off evidence; do not call it official ADB/DA-ADB/MOGB or unconditional SOTA",do_not_repeat,,"Frozen MiniLM; Known-only train/calibration; test OOS unused for selection; embeddings reused across methods; blocked external methods remain separate."
operating_point_diagnostic_v1,ANALYSIS_OPERATING_POINT_DIAGNOSTIC_V1,protocol_v2_textoir_v1,operating_point_tradeoff,"Does Trainable retain an OOS advantage when methods are compared at matched Known Recall?","At a common Known Recall work point, residual OOS F1 and false-accept differences should reveal score-ranking quality separately from threshold aggressiveness",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,Trainable|MSP|Energy|kNN|LOF,1,diagnostic_thresholds,complete,900,900,0,2026-08-06,2026-08-06,analysis_only,analysis_only,docs/archive/analysis/OPERATING_POINT_DIAGNOSTIC_V1.md,"900 retrospective target-recall rows and three dataset figures; at KIR=.50 and nominal Known Recall=.85, Trainable OOS F1 remains highest on all three datasets","Keep as post-hoc diagnostic only; never use test-derived thresholds for formal model selection",do_not_repeat,native_baselines_v1,"Test labels are used solely to align diagnostic work points; formal protocol remains Known-only threshold selection."
trainable_vs_mogb_ablation_v1,ANALYSIS_TRAINABLE_VS_MOGB_ABLATION_V1,protocol_v2_textoir_v1,mogb_component_attribution,"Where does the Trainable K=1 advantage over MOGB frozen-MiniLM components come from?","Pairing the completed Trainable K=1 rows with MOGB distance/radius components should separate score/coverage effects from recursive partition effects",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,Trainable_K1|Frozen_MiniLM_MOGB_components,1,euclidean|mahalanobis_diag,complete,45,45,0,2026-08-06,2026-08-06,analysis_only,analysis_only,docs/archive/analysis/TRAINABLE_VS_MOGB_ABLATION_V1.md,"45 Trainable rows paired with 180 MOGB component rows; 324 paired metric effects, 180 mechanism rows and three figures; radius/distance changes dominate MOGB component variation, while Trainable retains higher coverage", "Keep as component attribution evidence; do not call it official MOGB reproduction or unconditional SOTA",do_not_repeat,trainable_vs_mogb_component_v1,"Analysis-only join; no training, no test-based parameter selection, and no historical fulltex/DCLOOS rows."
native_baselines_trainable_kir50_v1,EXPERIMENT_NATIVE_BASELINES_TRAINABLE_KIR50_V1,protocol_v2_textoir_v1,trainable_representation_detector_attribution,"Does the Trainable MiniLM gain persist when MSP/Energy/kNN/LOF replace the Gate?","Pairing native detectors on the same Trainable and Frozen representations separates representation gains from the current Gate geometry and threshold contract",clinc150|banking77|stackoverflow,0.50,13|42|87,trainable_minilm_last2_projection,1,msp|energy|knn|lof,complete,36,36,0,2026-08-06,2026-08-06,76cfb238ee170cebb5ae96632211255f0dca9c5d0a172d2d7d5807b3a3e852a2,3b26cebf2d51f58eed653e9564fc3e17dd8a41dbc2fe0a35b715991c23f125b2,docs/archive/analysis/NATIVE_BASELINES_TRAINABLE_V1.md,"36/36 native detector cells; 72 paired effects; Trainable representation helps CLINC/Banking broadly and StackOverflow mainly for kNN/LOF, while Trainable Gate K=1 retains the strongest OOS/F1-All trade-off", "Keep as representation-detector attribution; do not call it official ADB/DA-ADB/MOGB/DCLOOS or full-KIR evidence",do_not_repeat,native_baselines_v1,"Trainable checkpoint reused; Known-only train/calibration; test OOS unused for selection; KIR=.50 and seeds 13/42/87 only."
experimental_mechanism_pack_v3,ANALYSIS_EXPERIMENTAL_MECHANISM_PACK_V3,protocol_v2_textoir_v1,mechanism_comparison_visualization,"Where does the Trainable K=1 advantage come from relative to Frozen and MOGB components across KIR?","Paired five-seed effects and Pareto views should separate representation score separation from multi-center coverage loss",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm_last2_projection|frozen_minilm,1|2,mixed,complete,315,315,0,2026-08-06,2026-08-06,c981f5f887c49ed2360d51a6ad0bfb061fb60a79b42f95fda13ca4485cfb9a3d,b082bcf801d28632ccf137536ca8d54249099d3a59c11f3a158f8aebe48d99df,docs/archive/analysis/EXPERIMENTAL_MECHANISM_PACK_V3.md,"315 light rows; 324 paired bootstrap effects; 63 Pareto flags; four figures; Trainable K=1 is the most stable in-protocol own Gate candidate, while fixed K>1/MOGB components do not yield a safe StackOverflow gain", "Keep as analysis-only evidence; do not call it a new training run or unconditional SOTA",do_not_repeat,native_baselines_trainable_kir50_v1,"No checkpoint or raw artifact was read; current ../artifacts/s2c/runs is absent, so this is a light-result reanalysis and not a rerunnable training stage."
raw_gate_error_visualization_v1,ANALYSIS_RAW_GATE_ERROR_VISUALIZATION_V1,protocol_v2_textoir_v1,raw_prediction_error_visualization,"What sample-level score and error transitions explain Trainable K=1 versus Fixed K=2, Frozen K=1, and the MOGB frozen-MiniLM fair component on StackOverflow?","Sample-aligned raw predictions should show whether Trainable improves score separation and whether Fixed K=2 gains Known coverage by admitting many additional OOS samples",stackoverflow,0.50,13|42|87,trainable_k1|frozen_k1|fixed_k2|mogb_fair,1|2,mixed,complete,72000,72000,0,2026-08-08,2026-08-08,analysis_only,analysis_only,docs/archive/analysis/RAW_GATE_ERROR_VISUALIZATION_V1.md,"72,000 raw rows validated; Trainable K=1 mean OOS F1/F1-All/Known Recall/FA=0.8671/0.8565/0.8392/0.1114; Fixed K=2=0.6765/0.7681/0.9362/0.4526; K1-to-K2 recovers 297.3 Known but newly accepts 1,025.3 OOS per seed","Keep as protocol-scoped mechanism and visualization evidence; do not call it SOTA, official MOGB fair ranking, or full Cascade evidence",do_not_repeat,experimental_mechanism_pack_v3,"Analysis-only; raw sample IDs are checked and source hashes are in results/analysis/archive/analysis/raw_gate_error_visualization_v1/MANIFEST.json; no text/embedding/checkpoint copied."
visual_evidence_chain_v1,ANALYSIS_VISUAL_EVIDENCE_CHAIN_V1,protocol_v2_textoir_v1,cross_dataset_visual_mechanism_analysis,"Where does the current Trainable K=1 advantage appear across datasets/KIR, and how do fixed centres trade Known coverage for OOS risk?","A protocol-separated visual chain should expose method ranking, Pareto work points, KIR trends, fixed-K expansion risk, and intent-level heterogeneity without new tuning",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_k1|single_centroid|random_partition|fixed_k2|mogb_partition_ours_boundary|ours_partition_mogb_boundary|mogb_minilm,1|2,mixed,complete,172,172,0,2026-08-08,2026-08-08,analysis_only,analysis_only,docs/archive/analysis/VISUAL_EVIDENCE_CHAIN_V1.md,"63 five-seed fair rows, 90 fixed-K light rows, 16 StackOverflow intent rows and 7 figures; Trainable ranks first in 8/9 same-protocol dataset×KIR units and intent diagnostics show stable ARI does not prevent OOS over-acceptance","Keep as analysis-only mechanism evidence; do not call it SOTA or merge external ADB/DA-ADB/MOGB/DCLOOS rows into the fair ranking",do_not_repeat,raw_gate_error_visualization_v1,"No training or parameter selection; test labels are used only for post-hoc figures and intent error interpretation."
representation_geometry_visuals_v1,ANALYSIS_REPRESENTATION_GEOMETRY_VISUALS_V1,protocol_v2_textoir_v1,representation_geometry_near_oos_visualization,"How do representation geometry, score separation, and near-OOS behavior explain the K=1 versus fixed K=2 trade-off?","Existing geometry and raw transition summaries should show whether better K=1 separation survives a multi-centre union without adding a new model or selection rule.",clinc150|banking77|stackoverflow,0.50,13|42|87,frozen|ce|supcon|trainable,1|2,mixed,complete,50,50,0,2026-08-08,2026-08-08,2560bd011306c3f76e882d6a7a0ce79a06bc7cdfa5a3641fd3a24f5e6d7bfe74,analysis_only,docs/archive/analysis/REPRESENTATION_GEOMETRY_VISUALS_V1.md,"27 geometry rows, 9 K effects, 6 score-gap rows, 8 error-quadrant rows and 4 figures; representation improvements help K=1 but do not guarantee safe fixed K=2.","Keep as analysis-only mechanism evidence; do not call it SOTA or use near-OOS/test labels for selection.",do_not_repeat,visual_evidence_chain_v1,"No training, no parameter selection, no raw text or embeddings copied; test labels are post-hoc only.")
visual_evidence_bundle_v1,ANALYSIS_VISUAL_EVIDENCE_BUNDLE_V1,protocol_v2_textoir_v1,evidence_bundle_index,"Can the current performance, raw error, representation geometry, near-OOS, and baseline-contract evidence be read from one Chinese index?","A single index should prevent cross-protocol numbers from being mistaken for a unified SOTA ranking while preserving the many completed visual analyses.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable|frozen|ce|supcon|mogb|adb|da_adb|dcloos,1|2|3|4|5,mixed,superseded,1,1,0,2026-08-08,2026-08-08,analysis_only,analysis_only,docs/archive/progress/EXPERIMENT_VISUAL_EVIDENCE_BUNDLE_V1.md,"One Chinese evidence index linking performance, raw error, geometry, near-OOS, and external-baseline contract boundaries; no new run.","Archived after EXPERIMENT_VISUAL_EVIDENCE_BUNDLE_V2 became the current reading entry; do not use V1 for current claims or SOTA ranking.",do_not_repeat,representation_geometry_visuals_v1,"Documentation-only aggregation of completed evidence; test labels remain post-hoc in source analyses.")
baseline_contract_visuals_v1,ANALYSIS_BASELINE_CONTRACT_VISUALS_V1,protocol_v2_textoir_v1,external_baseline_contract_visualization,"Which baseline numbers are directly comparable to current Trainable/Frozen fair rows, and which only document compatibility?","Explicit scope, training, supervision, and seed labels should prevent ADB/DA-ADB/MOGB/DCLOOS values from being falsely pooled into one SOTA ranking.",stackoverflow,0.50,13|42|87|100|123,trainable|frozen|mogb|brak|adb|da_adb|dcloos,1|2|3|4|5,mixed,complete,10,10,0,2026-08-08,2026-08-08,analysis_only,analysis_only,docs/archive/analysis/BASELINE_CONTRACT_VISUALS_V1.md,"10 contract-labeled rows and 2 figures; ADB/DA-ADB compatibility single cells plot above Trainable but are not same-contract five-seed evidence.","Keep external rows isolated; use this report for contract audit, not method ranking.",do_not_repeat,visual_evidence_bundle_v1,"No training or selection; DCLOOS uses different supervision/data and stays outside the StackOverflow fair scatter.")
baseline_execution_status_v1,ANALYSIS_EXTERNAL_BASELINE_EXECUTION_STATUS_V1,protocol_v2_textoir_v1,external_baseline_protocol_adapter_preflight,"Can ADB/DA-ADB consume the fixed protocol_v2 StackOverflow registry and execute under a reproducible compatibility environment?","Materialized protocol exports should align exactly before external baseline training; environment failures must be recorded as blockers rather than converted into metrics.",stackoverflow,0.50,42|87|100,bert,1,mixed,blocked_preflight,6,0,3,2026-08-08,2026-08-08,results/analysis/archive/analysis/baseline_execution_status_v1/MANIFEST.json,analysis_only,docs/analysis/BASELINE_EXECUTION_STATUS_V1.md,"Protocol data roots for three seeds copied with matching SHA256; ADB seed42 reached data loading but failed on model format, retry preflight timed out in CUDA/torch, DA-ADB was not started; no usable same-protocol metric.","Keep as an explicit environment/data-contract blocker; do not promote legacy single-cell ADB/DA-ADB numbers into the same-protocol main table.",repeat_only_for_bug_fix,baseline_contract_visuals_v1,"Legacy compatibility cells remain separate; next attempt requires a verified isolated runtime and must start with seed42 artifact audit.")
paired_effect_intent_heterogeneity_v1,ANALYSIS_PAIRED_EFFECT_INTENT_HETEROGENEITY_V1,protocol_v2_textoir_v1,paired_effect_and_intent_heterogeneity,"Are Trainable K=1 gains stable under same-split paired comparison, and which intents show potential multi-centre benefit?","Paired seed-level effects should expose stable representation gains; intent-level oracle diagnostics should reveal dataset/KIR heterogeneity without becoming a test-driven selector.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm_last2_projection|frozen_minilm,1|2,mixed,complete,288,288,0,2026-08-08,2026-08-08,results/analysis/archive/analysis/paired_effect_intent_heterogeneity_v1/MANIFEST.json,analysis_only,docs/archive/analysis/PAIRED_EFFECT_INTENT_HETEROGENEITY_V1.md,"270 paired rows and 216 paired metric summaries with 10,000-bootstrap CIs; 18 dataset×KIR×distance intent summaries and four figures; Trainable K=1 gains are directionally stable while safe multi-centre oracle benefit is higher in Banking77 than StackOverflow.","Keep as post-hoc mechanism evidence; never use safe_gain_oracle or oracle-best-K to select a formal method.",do_not_repeat,visual_evidence_bundle_v1,"No training, no parameter selection, and no external baseline pooling; intent-level fields use test labels only for retrospective diagnosis.")
baseline_runtime_diagnostic_v1,ANALYSIS_EXTERNAL_BASELINE_RUNTIME_DIAGNOSTIC_V1,protocol_v2_textoir_v1,external_baseline_runtime_preflight,"Can a verified Python runtime import torch and reach a minimal BERT/CUDA or CPU smoke before ADB/DA-ADB training?","The external baseline blocker should be attributed to runtime only after several interpreters and CPU-only combinations fail the minimal probe.",stackoverflow,0.50,42,bert,1,mixed,blocked_preflight,4,0,4,2026-08-08,2026-08-08,results/analysis/archive/analysis/baseline_execution_status_v1/MANIFEST.json,analysis_only,docs/analysis/BASELINE_EXECUTION_STATUS_V1.md,"Several visible runtimes and CPU-only combinations timed out during torch import/CUDA checks; no training started and no metric was produced.","Do not retry the same runtimes; require an independent runtime with torch import, BERT forward, and CPU/GPU smoke before the next ADB/DA-ADB attempt.",repeat_only_for_bug_fix,baseline_execution_status_v1,"This is an environment blocker, not a performance result; data adapter and manifests remain valid.")
